#separator:tab
#html:true
#notetype:Basic
#deck:main
Coset, components of quotient group	Individual elements of a quotient group. Quotient group operation is defined on the cosets
Coset, invariant subset	Invariant subset under left or right multiplication of elements of subgroup H.
Group action, as a map	a group action is a map from the cartesian product of group G and set X such that for any group homomorphism, we have p(g_1(g_2, x))) is equal to p(g_1g_2, x).
Group action, permutations of a set	group action is equivalent to a group homomorphism from G to the group of all permutations of X. This means that every element of the group corresponds to a way of rearranging the elements of the set.
Group action, visual analogy	group action is an ontological model for the symmetries of an object. The group elements correspond to the transformations (like rotations or reflections) that leave the object unchanged. For example, the dihedral group D4​ acts on a square by its symmetries.
Group action, orbit of any element	orbit of an element x in X is the set of all elements that can be reached from x by the action of the group. The orbits partition the set X.
Group action, stabiliser of an element	stabilizer of an element x in X is the subgroup of G that leaves x unchanged. Example, imagine rotating about a fixed point of a tetrahedron, it is a cyclic subgroup of order 3.
Group action, transitive action using the visualisation with one orbit	transitive action has only one orbit. This means every element can be transformed into every other element.
Group action, action on a vector space	group can act on a vector space by a group homomorphism from G to the group of invertible linear transformations on the space. This is a representation of the group.
Group action, action on a chain complex	group can act on a chain complex of modules. This means each module in the complex is a module with a group action, and the differentials are equivariant, i.e., they respect the group action.
Group action, group cohomology	studies the group action on a module by constructing a complex whose homology groups are the cohomology groups of the group.
